"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"6002","33.85621445","130.8163886","11"
"6002","33.85536698","130.816111","12"
"6002","33.85422821","130.8150803","13"
"6002","33.8535532","130.8142192","14"
"6002","33.85169285","130.8137466","15"
"6002","33.85074725","130.8140734","16"
"6002","33.85007427","130.8143726","17"
"6002","33.84958411","130.8145683","18"
"6002","33.84903013","130.8146835","19"
"6002","33.84831864","130.8147516","20"
"6002","33.84776209","130.814597","21"
"6002","33.84730913","130.8144173","22"
"6002","33.84702443","130.814437","23"
"6002","33.84686295","130.8144583","24"
"6002","33.84650781","130.8143258","25"
"6002","33.84636133","130.8141756","26"
"6002","33.84624248","130.8140184","27"
"6002","33.84534081","130.8136265","28"
"6002","33.84508942","130.8131838","29"
"6002","33.84494314","130.8130498","30"
"6002","33.84467121","130.8130243","31"
"6002","33.844373","130.813251","32"
"6002","33.84381958","130.8133348","33"
"6002","33.84301601","130.8132371","34"
"6002","33.84281106","130.8129633","35"
"6002","33.84292472","130.8117275","36"
"6002","33.84285472","130.8109739","37"
"6002","33.84244733","130.810452","38"
"6002","33.84195455","130.8102798","39"
"6002","33.84158656","130.8106581","40"
"6002","33.84071417","130.8107641","41"
"6002","33.84040023","130.8102919","42"
"6002","33.84005021","130.8101051","43"
"6002","33.83983046","130.8099877","44"
"6002","33.83946686","130.8099874","45"
"6002","33.83884244","130.8102119","46"
"6002","33.83861095","130.810072","47"
"6002","33.83837421","130.8097853","48"
"6002","33.83827921","130.8092793","49"
"6002","33.83822183","130.8081339","50"
"6002","33.838405","130.807479","51"
"6002","33.83791691","130.8071517","52"
"6002","33.837218","130.807601","53"
"6002","33.83683803","130.8073242","54"
"6002","33.83657034","130.807027","55"
"6002","33.83624805","130.8065102","56"
"6002","33.83588046","130.8064203","57"
"6002","33.834806","130.8064664","58"
"6002","33.83407394","130.8062518","59"
"6002","33.83392788","130.8063845","60"
"6002","33.83391319","130.8065748","61"
"6002","33.83394757","130.8068825","62"
"6002","33.83376389","130.8071127","63"
"6002","33.83348031","130.8070365","64"
"6002","33.83331423","130.8066349","65"
"6002","33.83316938","130.8063166","66"
"6002","33.83314726","130.8060827","67"
"6002","33.83319588","130.8056209","68"
"6002","33.83286199","130.804898","69"
"6002","33.83302963","130.8045569","70"
"6002","33.83275834","130.8041632","71"
"6002","33.83274901","130.8038","72"
"6002","33.83224223","130.8030259","73"
"6002","33.83170593","130.8029994","74"
"6002","33.831608","130.8028482","75"
"6002","33.831611","130.802462","76"
"6002","33.83143946","130.8021866","77"
"6002","33.83098795","130.8017176","78"
"6002","33.83103709","130.8012725","79"
"6002","33.83097548","130.8008957","80"
"6002","33.83085757","130.8006681","81"
"6002","33.83055594","130.8005133","82"
"6002","33.830418","130.8002416","83"
"6002","33.8301612","130.7999874","84"
"6002","33.82988534","130.8001248","85"
"6002","33.82973232","130.8006367","86"
"6002","33.82962884","130.8009067","87"
"6002","33.82935115","130.8012621","88"
"6002","33.82907181","130.8014034","89"
"6002","33.82891009","130.801277","90"
"6002","33.82872586","130.8011855","91"
"6002","33.82853076","130.8015101","92"
"6002","33.82794249","130.8013846","93"
"6002","33.82790492","130.8008412","94"
"6002","33.82801468","130.8001704","95"
"6002","33.82794566","130.7996027","96"
"6002","33.82809119","130.7988489","97"
"6002","33.82802177","130.7987085","98"
"6002","33.82749255","130.7982599","99"
"6002","33.82722734","130.7979157","100"
"6002","33.82702279","130.7977978","101"
"6002","33.82683258","130.7975778","102"
"6002","33.82662812","130.7968203","103"
"6002","33.82660367","130.7962972","104"
"6002","33.82655911","130.7959206","105"
"6002","33.82629652","130.7957924","106"
"6002","33.82603554","130.7959569","107"
"6002","33.82589859","130.7964203","108"
"6002","33.825914","130.79696","109"
"6002","33.82591011","130.7974543","110"
"6002","33.82596185","130.798109","111"
"6002","33.82601067","130.7988594","112"
"6002","33.82534883","130.7991883","113"
"6002","33.82465982","130.7994706","114"
"6002","33.82416688","130.7994337","115"
"6002","33.82371265","130.7994837","116"
"6002","33.82337656","130.8000349","117"
"6002","33.8229084","130.8007768","118"
"6002","33.82213024","130.8010564","119"
"6002","33.82113816","130.8010663","120"
"6002","33.82085869","130.8008765","121"
"6002","33.82061085","130.8002369","122"
"6002","33.82029248","130.7999516","123"
"6002","33.81987746","130.7999333","124"
"6002","33.81960017","130.8001311","125"
"6002","33.81863108","130.8007583","126"
"6002","33.81744342","130.8004604","127"
"6002","33.81713729","130.8004684","128"
"6002","33.81639539","130.8005888","129"
"6002","33.81607059","130.8005127","130"
"6002","33.8153878","130.8000269","131"
"6002","33.81443935","130.7999873","132"
"6002","33.81397134","130.7997345","133"
"6002","33.81161769","130.7988056","134"
"6002","33.811174","130.798359","135"
"6002","33.80975881","130.7982101","136"
"6002","33.80856802","130.7980038","137"
"6002","33.80694721","130.7972937","138"
"6002","33.80620329","130.797274","139"
"6002","33.80568554","130.7969079","140"
"6002","33.805721","130.797281","141"
